,u_id,Image Path,prod_labels
8202,8202,images/18741.jpg,clothing person trouser pattern (fashion design) casual dress blouse fashion design fashion wear
8203,8203,images/57216.jpg,clothing person waist ankle fashion legs
8204,8204,images/4692.jpg,watch clock
8205,8205,images/15195.jpg,clothing person text active shirt t-shirt top shoulder sleeve
8206,8206,images/42087.jpg,shoe clothing sneaker walking shoe athletic shoe outdoor shoe white running shoe tennis shoe sneakers footwear shoes
8207,8207,images/26049.jpg,clothing fabric shirt person collar top button dress shirt pocket
8208,8208,images/45633.jpg,clothing briefs undergarment person swim brief chest underpants stomach muscle navel swimsuit bottom swimwear panties underwear man
8209,8209,images/7527.jpg,clothing active shirt sleeve design
8210,8210,images/34068.jpg,clothing footwear shoe dress shoe slip-on shoe high heels
8211,8211,images/40629.jpg,clothing person pattern (fashion design) trouser woman
8212,8212,images/53652.jpg,accessory bag luggage and bags handbag shoulder bag hand luggage fashion accessory leather tote bag strap
8213,8213,images/47091.jpg,footwear clothing shoe
8214,8214,images/33339.jpg,clothing footwear shoe dress shoe shoes
8215,8215,images/52923.jpg,clothing person female person silk embellishment fabric woman
8216,8216,images/46362.jpg,clothing fabric person shirt collar top sleeve pocket plaid button dress shirt casual dress tartan textile outerwear pattern
8217,8217,images/38343.jpg,fashion
8218,8218,images/44904.jpg,clothing active shirt person top t-shirt casual dress sleeve shoulder shirt
8219,8219,images/8256.jpg,shoe sneakers walking shoe athletic shoe sneaker footwear
8220,8220,images/41358.jpg,clothing person jean denim jeans pocket casual dress waist
8221,8221,images/54381.jpg,accessory bag luggage and bags hand luggage coin purse
8222,8222,images/16248.jpg,clothing footwear slipper
8223,8223,images/5745.jpg,clothing person top shoulder casual dress sleeve active shirt shirt blue
8224,8224,images/2199.jpg,shoe walking shoe footwear sneaker plimsoll shoe skate shoe athletic shoe sneakers shoes
8225,8225,images/32286.jpg,clock analog watch watch fashion accessory
8226,8226,images/51870.jpg,clothing person active shirt top t-shirt shoulder casual dress neck
8227,8227,images/24267.jpg,clothing shirt fabric plaid tartan pattern person button top collar dress shirt design pattern (fashion design) pocket textile sleeve casual dress
8228,8228,images/30828.jpg,clothing footwear person fashion casual dress pattern (fashion design) fashion design trouser
8229,8229,images/43851.jpg,metal jewelry art
8230,8230,images/37290.jpg,clock analog watch watch strap
8231,8231,images/27813.jpg,clothing belt indoor fabric
8232,8232,images/23538.jpg,toiletry perfume
8233,8233,images/6474.jpg,shoe clothing footwear walking shoe outdoor shoe shoes sneaker
8234,8234,images/36561.jpg,clothing person active shirt top t-shirt shoulder casual dress neck man
8235,8235,images/44580.jpg,clothing person trousers pocket trouser jean
8236,8236,images/28542.jpg,clothing sleeve fabric yellow person
8237,8237,images/15519.jpg,clothing footwear slip-on shoe slipper sandal shoes shoe
8238,8238,images/55434.jpg,writing implement pen red
8239,8239,images/9309.jpg,clothing person top casual dress striped
8240,8240,images/11955.jpg,clothing footwear shoe slip-on shoe shoes
8241,8241,images/47415.jpg,bag accessory luggage and bags hand luggage handbag
8242,8242,images/51159.jpg,clothing sock
8243,8243,images/48144.jpg,accessory bag leather brown
8244,8244,images/54705.jpg,clothing person standing footwear outerwear trouser work-clothing fashion
8245,8245,images/5583.jpg,clothing shoe footwear shoes
8246,8246,images/35670.jpg,clothing footwear shoe shoes
8247,8247,images/16086.jpg,accessory sunglasses eyewear spectacles goggles vision care glasses eyeglasses
8248,8248,images/22647.jpg,luggage and bags accessory bag hand luggage luggage handbag shoulder bag
8249,8249,images/19632.jpg,clothing person top shoulder active shirt casual dress neck
8250,8250,images/58107.jpg,music chime
8251,8251,images/30666.jpg,sunglasses spectacles eyewear accessory goggles vision care transparent material glasses eyeglasses
8252,8252,images/14628.jpg,clothing person top sweater casual dress cloak woman blue fabric fashion cardigan
8253,8253,images/42960.jpg,buckle belt buckle belt
8254,8254,images/26922.jpg,clothing person casual dress shoulder blouse pattern (fashion design) waist woman fashion
8255,8255,images/18903.jpg,clothing handwear glove safety glove gloves fabric
8256,8256,images/15357.jpg,clothing footwear shoe slip-on shoe slipper shoes
8257,8257,images/21918.jpg,clothing person pattern (fashion design) trouser woman
8258,8258,images/34941.jpg,clothing person pattern (fashion design) fashion design trouser fashion woman
8259,8259,images/4854.jpg,clothing footwear shoe walking shoe sneaker shoes
8260,8260,images/28380.jpg,sunglasses accessory spectacles eyewear goggles vision care glasses eyeglasses
8261,8261,images/42249.jpg,clothing person pattern (fashion design) fashion design casual dress fashion shoulder trouser
8262,8262,images/55272.jpg,tool pole
8263,8263,images/9147.jpg,clothing person jean denim jeans pocket man
8264,8264,images/39234.jpg,clothing person dress day dress pattern (fashion design) fashion cocktail dress fashion design woman
8265,8265,images/11793.jpg,clothing person pattern (fashion design) trouser
8266,8266,images/47253.jpg,clothing person briefs undergarment chest muscle stomach swim brief navel man abdomen swimsuit bottom barechested underwear underpants
8267,8267,images/53814.jpg,clothing person trouser pattern (fashion design) casual dress footwear woman fashion
8268,8268,images/46524.jpg,watch clock analog watch fashion accessory
8269,8269,images/8418.jpg,clothing fashion
8270,8270,images/38505.jpg,clothing shorts person skirt man
8271,8271,images/54543.jpg,footwear shoe walking shoe sneakers outdoor shoe shoes sneaker
8272,8272,images/5907.jpg,person clothing t-shirt top active shirt sleeve shoulder man
8273,8273,images/29433.jpg,clock analog watch watch
8274,8274,images/32448.jpg,clothing person pocket trouser standing trousers fabric
8275,8275,images/7365.jpg,clothing footwear shoe slip-on shoe shoes
8276,8276,images/24429.jpg,footwear shoe clothing walking shoe sneakers outdoor shoe shoes sneaker indoor
8277,8277,images/53490.jpg,clothing brassiere undergarment person lingerie top lingerie model stomach swimwear lady chest abdomen woman panties swimsuit top underpants bra photo shoot navel bikini swimsuit bottom female person girl
8278,8278,images/40467.jpg,footwear clothing shoe walking shoe sneakers white outdoor shoe sneaker shoes
8279,8279,images/36723.jpg,clothing active shirt top yellow sleeve
8280,8280,images/6636.jpg,clothing shoe footwear walking shoe sneaker sneakers shoes
8281,8281,images/17139.jpg,accessory bag luggage and bags handbag shoulder bag fashion accessory hand luggage leather tote bag strap satchel messenger bag luggage indoor
8282,8282,images/38181.jpg,sunglasses eyewear accessory goggles spectacles vision care glasses eyeglasses
8283,8283,images/44742.jpg,shoe clothing footwear walking shoe sneaker outdoor shoe shoes sneakers
8284,8284,images/8094.jpg,bag yellow
8285,8285,images/25158.jpg,accessory bag luggage and bags handbag shoulder bag tote bag hand luggage fashion accessory leather shopping bag satchel
8286,8286,images/31719.jpg,art
8287,8287,images/28704.jpg,clothing person pattern (fashion design) trouser
8288,8288,images/49035.jpg,platinum ring
8289,8289,images/57054.jpg,clothing person day dress dress fashion design cocktail dress pattern (fashion design) fashion woman
8290,8290,images/21594.jpg,clothing person top active shirt sleeve
8291,8291,images/17850.jpg,clothing person shoulder casual dress pattern (fashion design) fashion fashion design fashion model day dress dress cloak
8292,8292,images/20865.jpg,transport
8293,8293,images/12846.jpg,clothing active shirt person sleeve
8294,8294,images/19551.jpg,clothing person top sleeve
8295,8295,images/14547.jpg,clothing person pattern (fashion design) fashion design casual dress trouser woman dress
8296,8296,images/30585.jpg,clothing active shirt top fabric person sleeve
8297,8297,images/13818.jpg,hat fabric
8298,8298,images/15276.jpg,clothing sock
8299,8299,images/34860.jpg,clothing footwear shoe slip-on shoe white shoes
8300,8300,images/4773.jpg,clothing trouser person fashion
8301,8301,images/18822.jpg,accessory wallet case
8302,8302,images/13100.jpg,clothing person shoulder top neck chest muscle active shirt sleeveless shirt casual dress elbow active tank
8303,8303,images/9066.jpg,clothing shirt person fabric collar dress shirt pocket button top sleeve casual dress
8304,8304,images/39153.jpg,clothing person pattern (fashion design) fashion fashion design casual dress sleeve blouse outerwear woman
8305,8305,images/55191.jpg,
8306,8306,images/42168.jpg,clothing person active shirt top t-shirt sleeve
8307,8307,images/47172.jpg,tool
8308,8308,images/34149.jpg,clothing denim pocket person jean jeans indoor
8309,8309,images/50187.jpg,accessory bag shoulder bag luggage and bags handbag tote bag fashion accessory hand luggage shopping bag purse
8310,8310,images/7608.jpg,accessory bag luggage and bags shoulder bag handbag beige hand luggage messenger bag
8311,8311,images/46443.jpg,clock analog watch watch fashion accessory strap
8312,8312,images/41439.jpg,shoe clothing walking shoe sneakers footwear sneaker outdoor shoe running shoe athletic shoe cross training shoe tennis shoe bicycle shoe shoes
8313,8313,images/38424.jpg,bag accessory luggage and bags handbag shoulder bag hand luggage fashion accessory tote bag messenger bag leather satchel
8314,8314,images/8337.jpg,clothing active shirt sleeve top fabric person
8315,8315,images/51951.jpg,bag accessory luggage and bags handbag
8316,8316,images/45390.jpg,footwear clothing shoe
8317,8317,images/32367.jpg,clock watch analog watch fashion accessory strap
8318,8318,images/29352.jpg,clothing person active shirt top t-shirt casual dress jeans sleeve shirt
8319,8319,images/5826.jpg,clothing person active shirt top t-shirt shoulder sleeve neck jeans casual dress
8320,8320,images/35913.jpg,bag accessory handbag luggage and bags shoulder bag fashion accessory tote bag shopping bag hand luggage purse
8321,8321,images/30909.jpg,clothing person casual dress top blouse shoulder fabric cloak fashion
8322,8322,images/7284.jpg,clothing person active shirt top t-shirt casual dress shoulder jeans neck shirt
8323,8323,images/43932.jpg,clothing footwear high heels shoe basic pump sandal dress shoe shoes
8324,8324,images/52680.jpg,clock watch analog watch strap fashion accessory
8325,8325,images/33096.jpg,clothing high heels footwear shoe dress shoe basic pump sandal court shoe shoes
8326,8326,images/23619.jpg,clothing shoe walking shoe sneaker footwear sneakers skate shoe plimsoll shoe shoes white
8327,8327,images/17058.jpg,clothing buckle belt buckle fashion accessory belt fabric indoor
8328,8328,images/6555.jpg,bag accessory luggage and bags backpack
8329,8329,images/28623.jpg,clothing active shirt fabric person sleeve
8330,8330,images/25077.jpg,box container
8331,8331,images/44661.jpg,bag accessory luggage and bags
8332,8332,images/13494.jpg,clothing active shirt top t-shirt casual dress white person shirt sleeve fashion
8333,8333,images/20784.jpg,clothing footwear shoe sandal high heels slingback dress shoe
8334,8334,images/56244.jpg,clothing person footwear standing trousers casual dress top active pants waist fashion trouser fabric
8335,8335,images/48225.jpg,accessory spectacles eyewear sunglasses goggles vision care glasses
8336,8336,images/12765.jpg,clothing person trousers pocket trouser pants jean
8337,8337,images/19713.jpg,clothing fabric person collar button dress shirt top pattern shirt indoor
8338,8338,images/29190.jpg,bag luggage and bags accessory hand luggage shoulder bag handbag leather messenger bag fashion accessory luggage strap tote bag satchel
8339,8339,images/5664.jpg,clothing person active shirt top t-shirt shoulder sleeve
8340,8340,images/22728.jpg,shoe sneaker sneakers white walking shoe footwear
8341,8341,images/27732.jpg,accessory bag luggage and bags handbag shoulder bag hand luggage fashion accessory tote bag leather satchel
8342,8342,images/43770.jpg,accessory jewelry
8343,8343,images/30747.jpg,clothing person coat sleeve outerwear standing fashion
8344,8344,images/24186.jpg,shoe clothing walking shoe sneaker skate shoe plimsoll shoe tennis shoe white outdoor shoe running shoe athletic shoe footwear cross training shoe sneakers shoes red
8345,8345,images/6393.jpg,clothing footwear shoe slipper shoes sandal
8346,8346,images/36480.jpg,clothing shoe walking shoe footwear outdoor shoe plimsoll shoe sneaker shoes sneakers
8347,8347,images/23457.jpg,clothing person jeans denim pocket trousers jean man
8348,8348,images/28461.jpg,clothing trouser person active pants pants
8349,8349,images/4935.jpg,clothing text active shirt casual dress fashion top
8350,8350,images/31476.jpg,clothing person trousers trouser pocket fabric pants
